"","id.x","name","pbw_cs","pbw_choice","pbw_choicenumeric","sweight","seq","task","sample","ocean_days","seafood_eat","demoone_gender","demoone_education","demotwo_livedCanada","envr_org","envr_protest","political_party","demothree_income","demothree_householdsize","demothree_age","distance_FSA","distance_FSAc","rec","jobs","jobs2","demothree_age_num"
"18760",99911939,"English11939",8,"IconicPlacesandSpecies",8,-1,2,10,"PR","none",52,"female","bachelors","morethan20","no","yes","CPC",6,5,"25to34",1022308.43476746,">1000km",1,"none","none",29.5
"18762",99911940,"English11940",6,"AboriginalNeeds",2,-1,2,1,"PR","none",18,"female","college","morethan20","no","no","liberal",9,8,"45to54",637776.20619392,">1000km",2,"none","none",49.5
"18764",99911940,"English11940",2,"AboriginalNeeds",2,-1,2,2,"PR","none",18,"female","college","morethan20","no","no","liberal",9,8,"45to54",637776.20619392,">1000km",2,"none","none",49.5
"18766",99911940,"English11940",1,"TourismandRecreation",7,-1,2,3,"PR","none",18,"female","college","morethan20","no","no","liberal",9,8,"45to54",637776.20619392,">1000km",2,"none","none",49.5
"18768",99911940,"English11940",9,"AboriginalNeeds",2,-1,2,4,"PR","none",18,"female","college","morethan20","no","no","liberal",9,8,"45to54",637776.20619392,">1000km",2,"none","none",49.5
"18770",99911940,"English11940",8,"NonFoodProducts",3,-1,2,5,"PR","none",18,"female","college","morethan20","no","no","liberal",9,8,"45to54",637776.20619392,">1000km",2,"none","none",49.5
"18772",99911940,"English11940",5,"AboriginalNeeds",2,-1,2,6,"PR","none",18,"female","college","morethan20","no","no","liberal",9,8,"45to54",637776.20619392,">1000km",2,"none","none",49.5
"18774",99911940,"English11940",10,"TourismandRecreation",7,-1,2,7,"PR","none",18,"female","college","morethan20","no","no","liberal",9,8,"45to54",637776.20619392,">1000km",2,"none","none",49.5
"18776",99911940,"English11940",7,"TourismandRecreation",7,-1,2,8,"PR","none",18,"female","college","morethan20","no","no","liberal",9,8,"45to54",637776.20619392,">1000km",2,"none","none",49.5
"18778",99911940,"English11940",3,"NonFoodProducts",3,-1,2,9,"PR","none",18,"female","college","morethan20","no","no","liberal",9,8,"45to54",637776.20619392,">1000km",2,"none","none",49.5
"18780",99911940,"English11940",4,"AboriginalNeeds",2,-1,2,10,"PR","none",18,"female","college","morethan20","no","no","liberal",9,8,"45to54",637776.20619392,">1000km",2,"none","none",49.5
"18782",99911942,"English11942",2,"AboriginalNeeds",2,-1,2,1,"PR","none",36,"male","college","morethan20","yes","no","noparty",4,3,"45to54",1022973.3373054,">1000km",3,"none","none",49.5
"18784",99911942,"English11942",1,"NonFoodProducts",3,-1,2,2,"PR","none",36,"male","college","morethan20","yes","no","noparty",4,3,"45to54",1022973.3373054,">1000km",3,"none","none",49.5
"18786",99911942,"English11942",10,"TourismandRecreation",7,-1,2,3,"PR","none",36,"male","college","morethan20","yes","no","noparty",4,3,"45to54",1022973.3373054,">1000km",3,"none","none",49.5
"18788",99911942,"English11942",4,"AboriginalNeeds",2,-1,2,4,"PR","none",36,"male","college","morethan20","yes","no","noparty",4,3,"45to54",1022973.3373054,">1000km",3,"none","none",49.5
"18790",99911942,"English11942",3,"NonFoodProducts",3,-1,2,5,"PR","none",36,"male","college","morethan20","yes","no","noparty",4,3,"45to54",1022973.3373054,">1000km",3,"none","none",49.5
"18792",99911942,"English11942",8,"NonFoodProducts",3,-1,2,6,"PR","none",36,"male","college","morethan20","yes","no","noparty",4,3,"45to54",1022973.3373054,">1000km",3,"none","none",49.5
"18794",99911942,"English11942",7,"TourismandRecreation",7,-1,2,7,"PR","none",36,"male","college","morethan20","yes","no","noparty",4,3,"45to54",1022973.3373054,">1000km",3,"none","none",49.5
"18796",99911942,"English11942",9,"TourismandRecreation",7,-1,2,8,"PR","none",36,"male","college","morethan20","yes","no","noparty",4,3,"45to54",1022973.3373054,">1000km",3,"none","none",49.5
"18798",99911942,"English11942",5,"CoastalLivelihoods",6,-1,2,9,"PR","none",36,"male","college","morethan20","yes","no","noparty",4,3,"45to54",1022973.3373054,">1000km",3,"none","none",49.5
"18800",99911942,"English11942",6,"NonFoodProducts",3,-1,2,10,"PR","none",36,"male","college","morethan20","yes","no","noparty",4,3,"45to54",1022973.3373054,">1000km",3,"none","none",49.5
"18802",99911944,"English11944",7,"CarbonStorage",4,-1,2,1,"MR","10to29",18,"male","college","morethan20","no","no","noresponse",4,3,"25to34",795696.307912431,">1000km",1,"none","none",29.5
"18804",99911944,"English11944",4,"CarbonStorage",4,-1,2,2,"MR","10to29",18,"male","college","morethan20","no","no","noresponse",4,3,"25to34",795696.307912431,">1000km",1,"none","none",29.5
"18806",99911944,"English11944",5,"AboriginalNeeds",2,-1,2,3,"MR","10to29",18,"male","college","morethan20","no","no","noresponse",4,3,"25to34",795696.307912431,">1000km",1,"none","none",29.5
"18808",99911944,"English11944",10,"CarbonStorage",4,-1,2,4,"MR","10to29",18,"male","college","morethan20","no","no","noresponse",4,3,"25to34",795696.307912431,">1000km",1,"none","none",29.5
"18810",99911944,"English11944",6,"NonFoodProducts",3,-1,2,5,"MR","10to29",18,"male","college","morethan20","no","no","noresponse",4,3,"25to34",795696.307912431,">1000km",1,"none","none",29.5
"18812",99911944,"English11944",9,"NonFoodProducts",3,-1,2,6,"MR","10to29",18,"male","college","morethan20","no","no","noresponse",4,3,"25to34",795696.307912431,">1000km",1,"none","none",29.5
"18814",99911944,"English11944",3,"CarbonStorage",4,-1,2,7,"MR","10to29",18,"male","college","morethan20","no","no","noresponse",4,3,"25to34",795696.307912431,">1000km",1,"none","none",29.5
"18816",99911944,"English11944",8,"NonFoodProducts",3,-1,2,8,"MR","10to29",18,"male","college","morethan20","no","no","noresponse",4,3,"25to34",795696.307912431,">1000km",1,"none","none",29.5
"18818",99911944,"English11944",2,"AboriginalNeeds",2,-1,2,9,"MR","10to29",18,"male","college","morethan20","no","no","noresponse",4,3,"25to34",795696.307912431,">1000km",1,"none","none",29.5
"18820",99911944,"English11944",1,"NonFoodProducts",3,-1,2,10,"MR","10to29",18,"male","college","morethan20","no","no","noresponse",4,3,"25to34",795696.307912431,">1000km",1,"none","none",29.5
"18822",99911945,"English11945",10,"TourismandRecreation",7,-1,2,1,"BC","lessthan5",0,"male","bachelors","morethan20","no","no","NDP",3,3,"25to34",1452.69106031182,"<100km",1,"none","none",29.5
"18824",99911945,"English11945",2,"AboriginalNeeds",2,-1,2,2,"BC","lessthan5",0,"male","bachelors","morethan20","no","no","NDP",3,3,"25to34",1452.69106031182,"<100km",1,"none","none",29.5
"18826",99911945,"English11945",6,"AboriginalNeeds",2,-1,2,3,"BC","lessthan5",0,"male","bachelors","morethan20","no","no","NDP",3,3,"25to34",1452.69106031182,"<100km",1,"none","none",29.5
"18828",99911945,"English11945",8,"NonFoodProducts",3,-1,2,4,"BC","lessthan5",0,"male","bachelors","morethan20","no","no","NDP",3,3,"25to34",1452.69106031182,"<100km",1,"none","none",29.5
"18830",99911945,"English11945",3,"NonFoodProducts",3,-1,2,5,"BC","lessthan5",0,"male","bachelors","morethan20","no","no","NDP",3,3,"25to34",1452.69106031182,"<100km",1,"none","none",29.5
"18832",99911945,"English11945",7,"CarbonStorage",4,-1,2,6,"BC","lessthan5",0,"male","bachelors","morethan20","no","no","NDP",3,3,"25to34",1452.69106031182,"<100km",1,"none","none",29.5
"18834",99911945,"English11945",1,"NonFoodProducts",3,-1,2,7,"BC","lessthan5",0,"male","bachelors","morethan20","no","no","NDP",3,3,"25to34",1452.69106031182,"<100km",1,"none","none",29.5
"18836",99911945,"English11945",4,"AboriginalNeeds",2,-1,2,8,"BC","lessthan5",0,"male","bachelors","morethan20","no","no","NDP",3,3,"25to34",1452.69106031182,"<100km",1,"none","none",29.5
"18838",99911945,"English11945",5,"AboriginalNeeds",2,-1,2,9,"BC","lessthan5",0,"male","bachelors","morethan20","no","no","NDP",3,3,"25to34",1452.69106031182,"<100km",1,"none","none",29.5
"18840",99911945,"English11945",9,"AboriginalNeeds",2,-1,2,10,"BC","lessthan5",0,"male","bachelors","morethan20","no","no","NDP",3,3,"25to34",1452.69106031182,"<100km",1,"none","none",29.5
"18842",99911947,"English11947",6,"AboriginalNeeds",2,-1,2,1,"ON","morethan100",18,"male","college","morethan20","yes","no","dontknow",6,7,"25to34",678706.391406043,">1000km",3,"none","none",29.5
"18844",99911947,"English11947",1,"NonFoodProducts",3,-1,2,2,"ON","morethan100",18,"male","college","morethan20","yes","no","dontknow",6,7,"25to34",678706.391406043,">1000km",3,"none","none",29.5
"18846",99911947,"English11947",3,"NonFoodProducts",3,-1,2,3,"ON","morethan100",18,"male","college","morethan20","yes","no","dontknow",6,7,"25to34",678706.391406043,">1000km",3,"none","none",29.5
"18848",99911947,"English11947",5,"AboriginalNeeds",2,-1,2,4,"ON","morethan100",18,"male","college","morethan20","yes","no","dontknow",6,7,"25to34",678706.391406043,">1000km",3,"none","none",29.5
"18850",99911947,"English11947",10,"TourismandRecreation",7,-1,2,5,"ON","morethan100",18,"male","college","morethan20","yes","no","dontknow",6,7,"25to34",678706.391406043,">1000km",3,"none","none",29.5
"18852",99911947,"English11947",4,"AboriginalNeeds",2,-1,2,6,"ON","morethan100",18,"male","college","morethan20","yes","no","dontknow",6,7,"25to34",678706.391406043,">1000km",3,"none","none",29.5
"18854",99911947,"English11947",8,"NonFoodProducts",3,-1,2,7,"ON","morethan100",18,"male","college","morethan20","yes","no","dontknow",6,7,"25to34",678706.391406043,">1000km",3,"none","none",29.5
"18856",99911947,"English11947",9,"NonFoodProducts",3,-1,2,8,"ON","morethan100",18,"male","college","morethan20","yes","no","dontknow",6,7,"25to34",678706.391406043,">1000km",3,"none","none",29.5
"18858",99911947,"English11947",2,"AboriginalNeeds",2,-1,2,9,"ON","morethan100",18,"male","college","morethan20","yes","no","dontknow",6,7,"25to34",678706.391406043,">1000km",3,"none","none",29.5
"18860",99911947,"English11947",7,"TourismandRecreation",7,-1,2,10,"ON","morethan100",18,"male","college","morethan20","yes","no","dontknow",6,7,"25to34",678706.391406043,">1000km",3,"none","none",29.5
"18862",99911950,"English11950",8,"CoastalLivelihoods",6,-1,2,1,"PR","none",52,"female","HS","11to20","no","no","dontknow",8,3,"25to34",813240.919859611,">1000km",1,"none","none",29.5
"18864",99911950,"English11950",4,"AboriginalNeeds",2,-1,2,2,"PR","none",52,"female","HS","11to20","no","no","dontknow",8,3,"25to34",813240.919859611,">1000km",1,"none","none",29.5
"18866",99911950,"English11950",5,"AboriginalNeeds",2,-1,2,3,"PR","none",52,"female","HS","11to20","no","no","dontknow",8,3,"25to34",813240.919859611,">1000km",1,"none","none",29.5
"18868",99911950,"English11950",9,"AboriginalNeeds",2,-1,2,4,"PR","none",52,"female","HS","11to20","no","no","dontknow",8,3,"25to34",813240.919859611,">1000km",1,"none","none",29.5
"18870",99911950,"English11950",1,"TourismandRecreation",7,-1,2,5,"PR","none",52,"female","HS","11to20","no","no","dontknow",8,3,"25to34",813240.919859611,">1000km",1,"none","none",29.5
"18872",99911950,"English11950",2,"AboriginalNeeds",2,-1,2,6,"PR","none",52,"female","HS","11to20","no","no","dontknow",8,3,"25to34",813240.919859611,">1000km",1,"none","none",29.5
"18874",99911950,"English11950",10,"TourismandRecreation",7,-1,2,7,"PR","none",52,"female","HS","11to20","no","no","dontknow",8,3,"25to34",813240.919859611,">1000km",1,"none","none",29.5
"18876",99911950,"English11950",3,"NonFoodProducts",3,-1,2,8,"PR","none",52,"female","HS","11to20","no","no","dontknow",8,3,"25to34",813240.919859611,">1000km",1,"none","none",29.5
"18878",99911950,"English11950",7,"TourismandRecreation",7,-1,2,9,"PR","none",52,"female","HS","11to20","no","no","dontknow",8,3,"25to34",813240.919859611,">1000km",1,"none","none",29.5
"18880",99911950,"English11950",6,"AboriginalNeeds",2,-1,2,10,"PR","none",52,"female","HS","11to20","no","no","dontknow",8,3,"25to34",813240.919859611,">1000km",1,"none","none",29.5
"18882",99911951,"English11951",5,"AboriginalNeeds",2,-1,2,1,"ON","10to29",52,"female","college","morethan20","no","no","liberal",9,6,"45to54",816402.918086441,">1000km",1,"none","none",49.5
"18884",99911951,"English11951",3,"CoastalProtection",5,-1,2,2,"ON","10to29",52,"female","college","morethan20","no","no","liberal",9,6,"45to54",816402.918086441,">1000km",1,"none","none",49.5
"18886",99911951,"English11951",7,"IconicPlacesandSpecies",8,-1,2,3,"ON","10to29",52,"female","college","morethan20","no","no","liberal",9,6,"45to54",816402.918086441,">1000km",1,"none","none",49.5
"18888",99911951,"English11951",6,"NonFoodProducts",3,-1,2,4,"ON","10to29",52,"female","college","morethan20","no","no","liberal",9,6,"45to54",816402.918086441,">1000km",1,"none","none",49.5
"18890",99911951,"English11951",8,"IconicPlacesandSpecies",8,-1,2,5,"ON","10to29",52,"female","college","morethan20","no","no","liberal",9,6,"45to54",816402.918086441,">1000km",1,"none","none",49.5
"18892",99911951,"English11951",4,"AboriginalNeeds",2,-1,2,6,"ON","10to29",52,"female","college","morethan20","no","no","liberal",9,6,"45to54",816402.918086441,">1000km",1,"none","none",49.5
"18894",99911951,"English11951",2,"Foodprovision",1,-1,2,7,"ON","10to29",52,"female","college","morethan20","no","no","liberal",9,6,"45to54",816402.918086441,">1000km",1,"none","none",49.5
"18896",99911951,"English11951",9,"CarbonStorage",4,-1,2,8,"ON","10to29",52,"female","college","morethan20","no","no","liberal",9,6,"45to54",816402.918086441,">1000km",1,"none","none",49.5
"18898",99911951,"English11951",1,"Biodiversity",10,-1,2,9,"ON","10to29",52,"female","college","morethan20","no","no","liberal",9,6,"45to54",816402.918086441,">1000km",1,"none","none",49.5
"18900",99911951,"English11951",10,"CarbonStorage",4,-1,2,10,"ON","10to29",52,"female","college","morethan20","no","no","liberal",9,6,"45to54",816402.918086441,">1000km",1,"none","none",49.5
"18902",99911955,"English11955",10,"TourismandRecreation",7,-1,2,1,"PR","none",9,"male","college","morethan20","no","no","CPC",7,5,"45to54",828353.775311995,">1000km",1,"none","none",49.5
"18904",99911955,"English11955",2,"AboriginalNeeds",2,-1,2,2,"PR","none",9,"male","college","morethan20","no","no","CPC",7,5,"45to54",828353.775311995,">1000km",1,"none","none",49.5
"18906",99911955,"English11955",6,"TourismandRecreation",7,-1,2,3,"PR","none",9,"male","college","morethan20","no","no","CPC",7,5,"45to54",828353.775311995,">1000km",1,"none","none",49.5
"18908",99911955,"English11955",8,"NonFoodProducts",3,-1,2,4,"PR","none",9,"male","college","morethan20","no","no","CPC",7,5,"45to54",828353.775311995,">1000km",1,"none","none",49.5
"18910",99911955,"English11955",3,"NonFoodProducts",3,-1,2,5,"PR","none",9,"male","college","morethan20","no","no","CPC",7,5,"45to54",828353.775311995,">1000km",1,"none","none",49.5
"18912",99911955,"English11955",7,"TourismandRecreation",7,-1,2,6,"PR","none",9,"male","college","morethan20","no","no","CPC",7,5,"45to54",828353.775311995,">1000km",1,"none","none",49.5
"18914",99911955,"English11955",1,"TourismandRecreation",7,-1,2,7,"PR","none",9,"male","college","morethan20","no","no","CPC",7,5,"45to54",828353.775311995,">1000km",1,"none","none",49.5
"18916",99911955,"English11955",4,"AboriginalNeeds",2,-1,2,8,"PR","none",9,"male","college","morethan20","no","no","CPC",7,5,"45to54",828353.775311995,">1000km",1,"none","none",49.5
"18918",99911955,"English11955",5,"AboriginalNeeds",2,-1,2,9,"PR","none",9,"male","college","morethan20","no","no","CPC",7,5,"45to54",828353.775311995,">1000km",1,"none","none",49.5
"18920",99911955,"English11955",9,"TourismandRecreation",7,-1,2,10,"PR","none",9,"male","college","morethan20","no","no","CPC",7,5,"45to54",828353.775311995,">1000km",1,"none","none",49.5
"18922",99911956,"English11956",10,"TourismandRecreation",7,-1,2,1,"PR","5to9",18,"female","bachelors","morethan20","no","no","dontknow",6,6,"35to44",636635.821440005,">1000km",1,"none","none",39.5
"18924",99911956,"English11956",1,"TourismandRecreation",7,-1,2,2,"PR","5to9",18,"female","bachelors","morethan20","no","no","dontknow",6,6,"35to44",636635.821440005,">1000km",1,"none","none",39.5
"18926",99911956,"English11956",9,"TourismandRecreation",7,-1,2,3,"PR","5to9",18,"female","bachelors","morethan20","no","no","dontknow",6,6,"35to44",636635.821440005,">1000km",1,"none","none",39.5
"18928",99911956,"English11956",4,"AboriginalNeeds",2,-1,2,4,"PR","5to9",18,"female","bachelors","morethan20","no","no","dontknow",6,6,"35to44",636635.821440005,">1000km",1,"none","none",39.5
"18930",99911956,"English11956",7,"TourismandRecreation",7,-1,2,5,"PR","5to9",18,"female","bachelors","morethan20","no","no","dontknow",6,6,"35to44",636635.821440005,">1000km",1,"none","none",39.5
"18932",99911956,"English11956",5,"AboriginalNeeds",2,-1,2,6,"PR","5to9",18,"female","bachelors","morethan20","no","no","dontknow",6,6,"35to44",636635.821440005,">1000km",1,"none","none",39.5
"18934",99911956,"English11956",2,"AboriginalNeeds",2,-1,2,7,"PR","5to9",18,"female","bachelors","morethan20","no","no","dontknow",6,6,"35to44",636635.821440005,">1000km",1,"none","none",39.5
"18936",99911956,"English11956",3,"NonFoodProducts",3,-1,2,8,"PR","5to9",18,"female","bachelors","morethan20","no","no","dontknow",6,6,"35to44",636635.821440005,">1000km",1,"none","none",39.5
"18938",99911956,"English11956",8,"NonFoodProducts",3,-1,2,9,"PR","5to9",18,"female","bachelors","morethan20","no","no","dontknow",6,6,"35to44",636635.821440005,">1000km",1,"none","none",39.5
"18940",99911956,"English11956",6,"TourismandRecreation",7,-1,2,10,"PR","5to9",18,"female","bachelors","morethan20","no","no","dontknow",6,6,"35to44",636635.821440005,">1000km",1,"none","none",39.5
"18942",99911958,"English11958",5,"AboriginalNeeds",2,-1,2,1,"PR","none",4.5,"male","bachelors","morethan20","no","no","NDP",6,5,"35to44",1026234.36884178,">1000km",1,"none","none",39.5
"18944",99911958,"English11958",2,"AboriginalNeeds",2,-1,2,2,"PR","none",4.5,"male","bachelors","morethan20","no","no","NDP",6,5,"35to44",1026234.36884178,">1000km",1,"none","none",39.5
"18946",99911958,"English11958",1,"NonFoodProducts",3,-1,2,3,"PR","none",4.5,"male","bachelors","morethan20","no","no","NDP",6,5,"35to44",1026234.36884178,">1000km",1,"none","none",39.5
"18948",99911958,"English11958",10,"TourismandRecreation",7,-1,2,4,"PR","none",4.5,"male","bachelors","morethan20","no","no","NDP",6,5,"35to44",1026234.36884178,">1000km",1,"none","none",39.5
