"","sample","subsid","pid","name","id","completed","user_last_section","ip","date","time_in","time_out","user_browser","user_setid_dce1","user_language","user_combo","IMP_Order","DCE_pg1","DCE_least1","DCE_most1","DCE_pg2","DCE_least2","DCE_most2","DCE_pg3","DCE_least3","DCE_most3","DCE_pg4","DCE_least4","DCE_most4","DCE_pg5","DCE_least5","DCE_most5","DCE_pg6","DCE_least6","DCE_most6","DCE_pg7","DCE_least7","DCE_most7","DCE_pg8","DCE_least8","DCE_most8","DCE_pg9","DCE_least9","DCE_most9","DCE_pg10","DCE_least10","DCE_most10","DCEclick_1","DCEclick_2","DCEclick_3","DCEclick_4","DCEclick_5","DCEclick_6","DCEclick_7","DCEclick_8","DCEclick_9","DCEclick_10","ocean_days","rec_swim","rec_boat","rec_surf","rec_scuba","rec_powerboat","rec_recfish","rec_sightsee","rec_none","rec_other","rec_specify","jobs_comfish","jobs_aquaculture","jobs_firstnations","jobs_tourism","jobs_transport","jobs_port","jobs_govt","jobs_none","jobs_other","jobs_specify","seafood_eat","foodprovision_general","foodprovision_xx","aboriginalneeds_general","aboriginalneeds_xx","nonfood_general","nonfood_xx","carbonstorage_general","carbonstorage_xx","coastalprotection_general","coastalprotection_xx","coastallivelihood_general","coastallivelihood_xx","tourismrec_general","tourismrec_xx","icons_general","icons_xx","cleanwater_general","cleanwater_xx","biodiversity_general","biodiversity_xx","demoone_gender","demoone_education","demotwo_livedCanada","demotwo_fsa","envr_org","envr_protest","political_party","demothree_income","demothree_householdsize","demothree_age","comments"
"921","BC","410172155",NA,"English11545",11545,"y","hco_thankyou.php",NA,"21/03/2014","21:05:47","21:13:31","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; BOIE9;ENCA; rv:11.0) like Gecko",11,"English",937,54321,8,8,1,9,7,9,5,2,5,7,7,9,10,7,1,1,7,1,2,2,9,6,7,8,3,8,3,4,2,1,"","","","","","","","","","","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",4,NA,3,NA,3,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA,4,NA,"male","bachelors","morethan20","V3C","no","no","NDP",6,"2","35to44",""
"923","PR","410061343",NA,"English11547",11547,"y","hco_thankyou.php",NA,"21/03/2014","21:19:36","21:26:04","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1",11,"English",939,54321,4,2,6,9,2,7,2,2,9,5,2,9,3,4,8,1,3,7,8,3,9,7,4,9,10,4,1,6,2,7,"","","","","","","","","","","10to29",NA,NA,NA,NA,NA,NA,NA,NA,1,"walking in the water",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2month",4,NA,3,NA,3,NA,3,NA,4,NA,4,NA,3,NA,4,NA,5,NA,5,NA,"female","bachelors","morethan20","S7J","no","no","CPC",3,"2","20to24",""
"924","PR","410113007",NA,"English11548",11548,"y","hco_comments.php",NA,"21/03/2014","21:21:30","21:39:44","Mozilla/5.0 (PlayBook; U; RIM Tablet OS 2.1.0; en-US) AppleWebKit/536.2+ (KHTML, like Gecko) Version/7.2.1.0 Safari/536.2+",11,"English",940,12345,9,7,9,5,10,5,6,3,6,10,4,6,2,2,9,3,4,5,1,3,5,4,4,6,8,3,9,7,4,9,"","","","","","","","","","","5to9",1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","7to11yr",4,NA,4,NA,3,NA,3,NA,4,NA,3,NA,3,NA,4,NA,5,NA,5,NA,"female","college","","S7K","no","no","CPC",4,"1","",""
"925","ON","410098672",NA,"English11549",11549,"y","hco_thankyou.php",NA,"21/03/2014","21:26:00","21:33:19","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",941,54321,6,3,7,4,4,1,8,3,9,7,4,9,9,3,9,5,6,9,3,3,5,10,4,1,2,8,9,1,5,1,"","","","","","","","","","","none",NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2yr",4,NA,5,NA,3,NA,3,NA,4,NA,4,NA,5,NA,4,NA,4,NA,4,NA,"male","college","morethan20","k7r","","no","noresponse",6,"3","25to34",""
"926","MR","410051161",NA,"English11550",11550,"y","hco_thankyou.php",NA,"21/03/2014","21:56:01","22:07:28","Mozilla/5.0 (Linux; U; Android 4.3; en-ca; SGH-I317M Build/JSS15J) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",11,"English",942,12345,6,2,6,10,7,4,1,3,1,3,3,4,4,2,4,9,2,9,2,2,9,8,3,9,5,2,9,7,7,9,"","","","checked","","","","","","","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",4,NA,1,NA,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA,5,NA,4,NA,"female","bachelors","morethan20","E1A","no","no","noresponse",4,"4","35to44",""
"927","PR","410177923",NA,"English11551",11551,"y","hco_thankyou.php",NA,"21/03/2014","23:33:10","23:42:31","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36 OPR/20.0.1387.82",11,"English",943,54321,8,3,9,7,4,9,2,2,9,5,2,9,3,4,5,10,7,1,1,7,1,6,2,6,9,2,9,4,2,1,"","","","","","","","","","","5to9",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",5,NA,2,NA,3,NA,3,NA,4,NA,4,NA,3,NA,3,NA,5,NA,4,NA,"male","somepost","morethan20","S7J","no","no","liberal",7,"2","45to54",""
"929","ON","410043794",NA,"English11553",11553,"y","hco_thankyou.php",NA,"22/03/2014","0:16:25","0:23:09","Mozilla/5.0 (PlayBook; U; RIM Tablet OS 2.1.0; en-US) AppleWebKit/536.2+ (KHTML, like Gecko) Version/7.2.1.0 Safari/536.2+",11,"English",945,54321,1,3,1,3,3,8,7,7,9,10,7,1,4,2,1,8,3,9,2,2,9,9,2,9,5,2,9,6,2,8,"","","","","","","","","","","none",1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",5,NA,4,NA,3,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,"male","bachelors","morethan20","M8Y","no","no","NDP",6,"4","35to44",""
"930","MR","410120952",NA,"English11554",11554,"y","hco_thankyou.php",NA,"22/03/2014","0:33:29","0:39:03","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",946,12345,8,6,9,9,7,9,5,2,9,7,7,9,10,7,10,1,7,10,2,2,9,6,7,8,3,3,10,4,2,5,"","","","","","","","","","","lessthan5",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2yr",4,NA,3,NA,3,NA,5,NA,4,NA,3,NA,3,NA,4,NA,5,NA,5,NA,"female","graduate","morethan20","A1L","no","yes","NDP",5,"2","25to34",""
"931","ON","410168507",NA,"English11555",11555,"y","hco_thankyou.php",NA,"22/03/2014","0:35:14","0:48:18","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",947,54321,10,7,10,1,7,5,3,3,5,9,2,9,2,2,8,7,7,9,4,2,5,6,2,8,5,2,5,8,3,8,"","","","","","","","","","","10to29",1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2yr",4,NA,1,NA,2,NA,4,NA,5,NA,4,NA,4,NA,5,NA,5,NA,5,NA,"female","somepost","morethan20","N0E","no","no","CPC",6,"4","35to44",""
"933","PR","410073061",NA,"English11557",11557,"y","hco_thankyou.php",NA,"22/03/2014","1:35:40","1:44:03","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",949,54321,4,6,4,5,6,10,2,2,10,8,6,9,3,8,10,6,6,3,9,7,3,7,7,9,1,7,10,10,7,10,"","","","","","","","","","","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","7to11yr",5,NA,3,NA,5,NA,5,NA,5,NA,3,NA,3,NA,4,NA,5,NA,5,NA,"male","graduate","11to20","T6W","no","","green",5,"2","45to54",""
"934","ON","410048746",NA,"English11558",11558,"y","hco_thankyou.php",NA,"22/03/2014","2:13:53","2:19:41","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.1; MS-RTC LM 8; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)",11,"English",950,12345,1,3,1,10,4,1,2,2,1,6,2,8,7,4,9,3,3,8,9,2,9,8,3,1,4,2,1,5,2,9,"","","","","","","","","","","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",4,NA,1,NA,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA,5,NA,4,NA,"female","college","morethan20","L4N","no","no","green",6,"","25to34",""
"935","ON","410003558",NA,"English11559",11559,"y","hco_thankyou.php",NA,"22/03/2014","2:18:54","2:24:59","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0",11,"English",951,54321,4,4,6,5,2,9,1,10,7,6,8,6,7,4,9,8,8,9,3,10,5,10,4,7,9,2,9,2,2,9,"","","","","","","","","","","none",1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2yr",3,NA,3,NA,3,NA,3,NA,3,NA,4,NA,4,NA,3,NA,3,NA,2,NA,"female","HS","11to20","K0K","no","no","dontknow",5,"3","25to34",""
"938","ON","410079204",NA,"English11562",11562,"y","hco_thankyou.php",NA,"22/03/2014","3:15:13","3:24:54","Mozilla/5.0 (iPod; CPU iPhone OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25",11,"English",954,12345,7,4,9,10,4,1,1,3,1,9,2,9,4,2,1,6,2,8,3,4,8,5,2,9,8,3,1,2,2,1,"","","","","","","","","","","none",1,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",4,NA,1,NA,3,NA,4,NA,4,NA,4,NA,4,NA,3,NA,4,NA,3,NA,"male","bachelors","morethan20","M5v","no","no","CPC",9,"1","25to34","No"
"939","PR","410105388",NA,"English11563",11563,"y","hco_thankyou.php",NA,"22/03/2014","3:47:42","3:58:22","Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",11,"English",955,54321,6,2,6,4,2,5,10,6,1,9,2,9,5,2,9,2,2,9,8,6,9,3,4,5,7,7,9,1,7,10,"checked","","","","","","","","","","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","1to2month",5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,4,NA,5,NA,5,NA,5,NA,"male","somepost","morethan20","S7j","no","no","noparty",4,"3","45to54",""
"941","BC","410088981",NA,"English11565",11565,"y","hco_thankyou.php",NA,"22/03/2014","3:58:22","4:03:23","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; WOW64; Trident/5.0; BOIE9;ENCA)",11,"English",957,54321,10,10,1,1,10,5,8,8,9,7,8,9,4,2,5,9,2,9,6,2,6,5,2,9,2,2,9,3,10,5,"","","","","","","","","","","10to29",1,1,NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",5,NA,3,NA,4,NA,4,NA,5,NA,4,NA,5,NA,4,NA,5,NA,4,NA,"male","graduate","morethan20","V5G","no","yes","liberal",7,"2","35to44","None."
"942","BC","410103644",NA,"English11566",11566,"y","hco_thankyou.php",NA,"22/03/2014","4:14:03","4:21:41","Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0",11,"English",958,12345,1,3,10,10,4,6,2,2,9,4,2,6,8,3,9,6,2,6,5,2,9,7,7,9,3,3,8,9,2,9,"","","","","","","","","","checked","morethan100",NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","7to11yr",5,NA,1,NA,2,NA,5,NA,3,NA,5,NA,4,NA,5,NA,5,NA,5,NA,"male","college","morethan20","v8z","no","no","NDP",6,"4","45to54","The Indians should abide by the same fishing rules as everyone else"
"943","ON","410218947",NA,"English11567",11567,"y","hco_thankyou.php",NA,"22/03/2014","4:22:05","4:28:06","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko",11,"English",959,54321,3,5,4,2,2,1,7,4,7,1,10,7,6,2,6,8,3,6,9,2,7,10,4,6,4,2,6,5,2,6,"","","","","","","","","","","5to9",1,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2month",3,NA,1,NA,3,NA,1,NA,3,NA,4,NA,4,NA,3,NA,3,NA,2,NA,"female","bachelors","morethan20","M5N","no","no","CPC",4,"1","45to54",""
"945","MR","410127665",NA,"English11569",11569,"y","hco_thankyou.php",NA,"22/03/2014","4:51:08","4:57:54","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET CLR 1.1.4322; .NET4.0C)",11,"English",961,54321,2,2,9,6,3,8,3,3,10,5,2,9,7,7,9,1,3,10,4,2,4,9,3,9,8,3,9,10,7,10,"","","","","","","","","","","5to9",1,1,NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","7to11yr",4,NA,3,NA,4,NA,5,NA,4,NA,3,NA,3,NA,5,NA,5,NA,5,NA,"female","college","morethan20","e2j","no","no","noresponse",4,"3","20to24",""
"947","BC","410176022",NA,"English11571",11571,"y","hco_thankyou.php",NA,"22/03/2014","10:45:57","10:51:16","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",11,"English",963,54321,3,3,4,2,2,9,8,6,9,4,2,4,9,2,9,1,7,5,5,2,9,6,2,8,7,7,9,10,7,4,"","","","","","","","","","","5to9",1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2month",4,NA,1,NA,3,NA,5,NA,5,NA,3,NA,4,NA,4,NA,5,NA,5,NA,"female","HS","morethan20","V9T","no","no","noresponse",9,"2","45to54",""
"948","ON","410179729",NA,"English11572",11572,"y","hco_thankyou.php",NA,"22/03/2014","11:46:48","11:52:28","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",11,"English",964,12345,3,3,10,6,3,6,7,7,9,5,2,9,10,7,10,2,2,9,9,3,9,8,3,9,1,3,10,4,2,6,"","","","","","","","","","","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","Never",5,NA,3,NA,5,NA,5,NA,5,NA,4,NA,5,NA,5,NA,5,NA,5,NA,"female","somepost","morethan20","N2A","no","no","NDP",2,"3","25to34",""
"950","ON","410119271",NA,"English11574",11574,"y","hco_thankyou.php",NA,"22/03/2014","12:37:57","12:45:37","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",966,12345,10,7,6,2,2,9,4,2,5,3,3,5,5,2,9,8,1,9,9,2,9,6,2,8,1,3,10,7,7,9,"","","","","","","","","","","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","7to11yr",3,NA,3,NA,3,NA,3,NA,3,NA,4,NA,3,NA,3,NA,5,NA,3,NA,"female","bachelors","morethan20","K7L","no","no","CPC",4,"2","25to34",""
"951","ON","410031460",NA,"English11575",11575,"y","hco_thankyou.php",NA,"22/03/2014","13:31:03","13:47:46","Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",11,"English",967,54321,5,6,9,1,3,1,10,7,1,8,3,9,7,7,9,4,2,1,9,7,9,6,7,8,2,2,9,3,3,5,"","","","","","","","","","","none",NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,"male","bachelors","morethan20","M6G","no","no","noresponse",9,"1","45to54",""
"952","ON","410118482",NA,"English11576",11576,"y","hco_thankyou.php",NA,"22/03/2014","14:04:32","14:12:05","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",11,"English",968,12345,1,7,5,10,6,4,2,2,9,4,2,5,8,6,9,6,6,8,5,2,9,7,7,9,3,3,5,9,2,9,"","","","","","","","","","","none",1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,"","1to2month",3,NA,2,NA,4,NA,4,NA,3,NA,3,NA,1,NA,5,NA,5,NA,4,NA,"female","bachelors","morethan20","m6k","no","no","liberal",5,"1","25to34",""
"953","MR","410071518",NA,"English11577",11577,"y","hco_thankyou.php",NA,"22/03/2014","14:24:03","14:33:53","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",11,"English",969,54321,3,3,4,2,10,9,7,7,9,1,3,5,6,3,6,8,3,9,9,3,9,10,7,1,4,4,6,5,10,9,"","","","","","","","","","","lessthan5",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",4,NA,4,NA,3,NA,5,NA,5,NA,5,NA,3,NA,5,NA,5,NA,5,NA,"female","somepost","morethan20","E2J","no","no","noparty",9,"1","45to54",""
"954","PR","410197681",NA,"English11578",11578,"y","hco_thankyou.php",NA,"22/03/2014","15:19:01","15:29:19","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",11,"English",970,12345,9,2,9,8,3,1,6,2,6,2,2,9,3,4,5,4,2,1,1,3,1,10,4,1,7,4,9,5,2,9,"","","","","","","","","","","none",1,NA,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",5,NA,2,NA,4,NA,4,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,"male","somepost","morethan20","t8h","no","no","noparty",7,"3","35to44",""
"955","BC","410202264",NA,"English11579",11579,"y","hco_thankyou.php",NA,"22/03/2014","16:14:43","16:29:54","Mozilla/5.0 (Windows NT 6.2; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0",11,"English",971,54321,2,2,9,6,2,7,3,10,8,5,2,6,7,5,7,1,10,7,4,2,6,9,2,9,8,3,6,10,4,6,"","","","","","","","","","","lessthan5",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2month",4,NA,2,NA,4,NA,3,NA,3,NA,4,NA,4,NA,3,NA,4,NA,2,NA,"male","college","morethan20","v8g","no","no","CPC",6,"2","45to54",""
"956","PR","410114903",NA,"English11580",11580,"y","hco_thankyou.php",NA,"22/03/2014","16:26:26","16:32:17","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)",11,"English",972,12345,3,3,4,1,7,1,6,2,6,4,2,6,2,2,1,5,2,6,10,7,6,9,2,9,7,7,9,8,3,6,"","","","","","","","","","","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","Never",5,NA,3,NA,3,NA,5,NA,5,NA,5,NA,4,NA,5,NA,5,NA,5,NA,"female","college","morethan20","T1J","no","no","CPC",5,"2","45to54",""
"958","BC","410139686",NA,"English11582",11582,"y","hco_thankyou.php",NA,"22/03/2014","18:11:17","18:19:27","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",11,"English",974,12345,3,3,10,6,2,6,7,4,9,5,2,6,10,4,6,2,2,9,9,2,9,8,3,9,1,3,10,4,2,6,"","","","","","","","","","","lessthan5",1,NA,NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3to6yr",3,NA,3,NA,4,NA,4,NA,4,NA,4,NA,5,NA,4,NA,5,NA,4,NA,"female","college","morethan20","v0e","no","no","dontknow",4,"2","45to54",""
"959","MR","410103345",NA,"English11583",11583,"y","hco_comments.php",NA,"22/03/2014","21:37:42","21:45:47","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0; MAARJS)",11,"English",975,54321,2,1,9,8,3,9,7,7,9,5,5,9,6,7,6,1,7,10,9,7,9,10,7,4,4,2,4,3,3,4,"","","","","","","","","","","50to100",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,4,NA,5,NA,5,NA,5,NA,"male","bachelors","morethan20","A1E","no","no","NDP",5,"2","45to54",""
"962","BC","410186381",NA,"English11586",11586,"y","hco_thankyou.php",NA,"22/03/2014","22:30:02","22:36:58","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/6.1.2 Safari/537.74.9",11,"English",978,12345,2,8,9,10,7,10,7,7,9,9,3,9,8,3,9,5,2,10,1,3,5,4,2,5,3,3,10,6,7,6,"","","","","","","","","","","morethan100",1,NA,NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2month",4,NA,4,NA,3,NA,5,NA,5,NA,4,NA,3,NA,4,NA,5,NA,5,NA,"female","bachelors","morethan20","V2S","no","no","noparty",6,"6","35to44",""
"963","ON","410005825",NA,"English11587",11587,"y","hco_thankyou.php",NA,"22/03/2014","22:37:02","22:49:45","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)",11,"English",979,54321,9,4,9,2,10,9,6,3,6,10,10,1,7,4,9,3,10,5,5,10,9,1,10,1,8,3,9,4,4,1,"","","","","","","","","","","none",1,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2month",5,NA,4,NA,4,NA,4,NA,5,NA,5,NA,4,NA,5,NA,5,NA,4,NA,"female","college","morethan20","N0L","no","no","dontknow",4,"1","45to54",""
"967","BC","410126386",NA,"English11591",11591,"y","hco_thankyou.php",NA,"22/03/2014","23:40:35","23:46:47","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)",11,"English",983,54321,3,4,5,9,2,9,8,6,9,6,2,7,2,2,9,7,4,9,10,4,1,4,2,5,1,3,5,5,2,9,"","","","","","","","","","","30to49",1,NA,NA,NA,1,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","7to11yr",5,NA,2,NA,3,NA,3,NA,5,NA,3,NA,5,NA,5,NA,5,NA,5,NA,"male","bachelors","morethan20","V3S","no","yes","noresponse",9,"1","35to44","I do not support oil/bitumen pipelines. I do not support fracking. I want the Coast Guard to clean up and remove the plastic dead zone in the Ocean. I want triple hulled tankers to carry any hazardous products such as bitument, oil and liquified natural gas."
"969","ON","410120369",NA,"English11593",11593,"y","hco_thankyou.php",NA,"23/03/2014","1:44:13","1:58:18","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",985,54321,6,3,6,2,2,9,3,3,4,7,7,9,8,3,1,1,3,1,9,3,9,5,2,9,10,7,1,4,2,1,"","","","","","","","","","","none",1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",4,NA,4,NA,3,NA,5,NA,4,NA,5,NA,5,NA,5,NA,5,NA,4,NA,"female","somepost","morethan20","p2b","no","yes","CPC",9,"2","45to54","I think this is an important survey to have in this time of pollution from not only businesses and oil companies, but from every human being. Our water should be preserved for our and future generations."
"971","ON","410220235",NA,"English11595",11595,"y","hco_thankyou.php",NA,"23/03/2014","2:05:03","2:10:35","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0",11,"English",987,54321,2,1,9,9,3,9,10,1,10,5,6,5,1,3,5,4,1,5,8,3,9,7,7,9,3,3,10,6,3,8,"","","","","","","","","","","lessthan5",1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2yr",2,NA,5,NA,3,NA,5,NA,5,NA,4,NA,4,NA,5,NA,5,NA,5,NA,"male","college","morethan20","N1S","no","no","green",5,"3","45to54","Great survey - long overdue - we should be doing similar surveys for all aspects of the environment not just oceans - it is our only planet and we need to take care of it."
"973","BC","410060578",NA,"English11597",11597,"y","hco_thankyou.php",NA,"23/03/2014","3:59:51","4:24:02","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",989,54321,5,2,9,4,2,4,8,3,9,1,3,10,10,7,4,7,7,9,3,3,10,9,3,9,6,3,6,2,2,9,"","","","","","","","","","","10to29",NA,NA,NA,NA,NA,NA,NA,NA,1,"shore walking",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",4,NA,4,NA,3,NA,5,NA,5,NA,5,NA,4,NA,5,NA,5,NA,5,NA,"female","college","morethan20","v4a","yes","yes","noparty",3,"2","45to54",""
"976","ON","410089587",NA,"English11600",11600,"y","hco_thankyou.php",NA,"23/03/2014","6:04:52","6:30:13","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; NP06; rv:11.0) like Gecko",11,"English",992,12345,3,3,4,9,2,9,8,3,9,6,2,8,2,2,10,7,7,4,10,7,4,4,2,4,1,7,1,5,2,9,"","","","","","","","","","","5to9",1,NA,NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",4,NA,3,NA,4,NA,5,NA,4,NA,4,NA,5,NA,5,NA,5,NA,5,NA,"male","somepost","morethan20","M2L","yes","no","dontknow",4,"2","45to54",""
